Id,SalePrice
1461,122907.35972618053
1462,160061.57731462305
1463,184545.9191762012
1464,193828.32455852808
1465,190792.23567977443
1466,177082.20582835874
1467,178555.88442620757
1468,165930.08411097238
1469,182810.5707156221
1470,123019.38082800037
1471,201245.1929932954
1472,97474.8839599224
1473,97857.78872014384
1474,150934.04464986987
1475,112722.93020916138
1476,352081.6284927522
1477,249539.5592903491
1478,296474.14578306343
1479,284967.15472813736
1480,471068.88438174967
1481,322362.32662215363
1482,200897.29418861432
1483,179857.39605693557
1484,167778.3485021114
1485,177070.3590682947
1486,191703.12783178905
1487,333584.83285775466
1488,229347.0129079909
1489,203446.66107895225
1490,232230.62968817886
1491,195759.2629049843
1492,95284.72479361309
1493,169040.37971200302
1494,296677.47242560255
1495,294908.66801386996
1496,236863.57727700347
1497,188927.82027194608
1498,168391.36074975267
1499,158898.65636478493
1500,156308.49725785578
1501,171940.35789232753
1502,153425.9845827168
1503,281956.17247859586
1504,234163.7821117924
1505,223049.50224925546
1506,181957.54654541775
1507,260442.87503624847
1508,197888.17259176986
1509,159808.31219029045
1510,147427.17812680212
1511,154530.6401884109
1512,169528.87113830366
1513,138190.1421241438
1514,159435.46936565675
1515,194976.2391453199
1516,150570.99118626196
1517,155593.9519890671
1518,131409.2486642237
1519,221033.47291590436
1520,135770.6232506895
1521,139238.60287962313
1522,168354.64892191128
1523,115841.45001098356
1524,123893.02050134861
1525,124791.69021838302
1526,118799.20118178615
1527,108065.74174759179
1528,129569.73088682842
1529,149168.66441483336
1530,174402.06308986712
1531,111029.38088438586
1532,95643.50257723546
1533,145132.63937294576
1534,125616.54946888657
1535,145365.78162563586
1536,110426.70323718728
1537,68592.62435858812
1538,141591.304387287
1539,190417.23955567656
1540,90876.03069043932
1541,137041.99041976262
1542,141106.08074630922
1543,186011.0025610526
1544,80369.73470965568
1545,109708.24608663263
1546,127808.31083967624
1547,134794.63852697215
1548,133429.87698384564
1549,118674.5439356493
1550,139623.78921571685
1551,113310.4667753438
1552,139191.60120879626
1553,138254.77455346566
1554,116083.25210490845
1555,168170.6592242237
1556,91023.33389674785
1557,112650.4556125987
1558,95280.35552886267
1559,78856.22562918132
1560,138197.04584255686
1561,132513.9006372848
1562,131106.354944995
1563,121774.75714931679
1564,161311.47820085133
1565,146202.89163361
1566,224051.44011081033
1567,80073.17438880511
1568,242072.82383677125
1569,146794.23424955088
1570,136829.26800285865
1571,118505.73762051668
1572,144273.59255695355
1573,228496.3187434014
1574,118289.31747888216
1575,214808.02545793384
1576,238732.62747756368
1577,189152.4173568889
1578,144294.43775488107
1579,144669.7319062674
1580,192745.52595402292
1581,144009.31174642066
1582,126640.16210382199
1583,325780.90592294623
1584,231392.91535590033
1585,143403.14430975178
1586,73343.85801896149
1587,105103.41598841523
1588,145461.43673434755
1589,98465.73953889222
1590,132837.39629298373
1591,99275.45426206946
1592,121361.37753138081
1593,124441.6045863145
1594,131650.64723146646
1595,112583.11322698441
1596,229351.58403472343
1597,189994.47364520884
1598,201705.67178208625
1599,162483.91076680328
1600,169972.08852050724
1601,70023.81376740914
1602,116098.15725509443
1603,69252.317252396
1604,281364.7777572082
1605,244031.72736816993
1606,169453.18912113068
1607,168553.82711179374
1608,210613.41152052235
1609,188654.9349293518
1610,155325.74990914328
1611,140470.04280119837
1612,179004.98372472904
1613,168961.16311443553
1614,118388.20915700073
1615,83482.72937229718
1616,75776.21139108393
1617,90590.07229550653
1618,128873.47586853549
1619,143375.02462242378
1620,163507.4359926969
1621,139815.5221462301
1622,140627.3340046209
1623,269821.07751934574
1624,216898.7923217569
1625,123095.86544131377
1626,163648.68242420346
1627,192466.1803624515
1628,265132.49371389364
1629,173289.6572749531
1630,354525.1556865548
1631,215109.4595034987
1632,236615.24381110023
1633,167782.39080782505
1634,183656.9741589957
1635,177390.16964792798
1636,159785.98321632354
1637,197907.77945930284
1638,192312.17590543034
1639,175830.74240403168
1640,252812.96169843886
1641,174424.23498211283
1642,236343.14105893162
1643,224837.72828748886
1644,227941.36242231037
1645,203150.8062102791
1646,157876.61079795836
1647,157578.690218187
1648,133168.54949122082
1649,138359.49441630664
1650,115917.36013157136
1651,120575.77152431716
1652,96403.3835507988
1653,99235.03797895528
1654,148609.73114753305
1655,137205.72085758706
1656,147493.9492418789
1657,150451.9203267735
1658,155633.13375422102
1659,124080.21966595281
1660,153568.30579565704
1661,450813.4271333988
1662,393889.61860880605
1663,387797.25110277743
1664,457976.9687630045
1665,303283.9282627872
1666,314883.6321476903
1667,372466.7994377046
1668,341932.6121819029
1669,286302.64160250773
1670,352309.79653710674
1671,271227.0147627214
1672,482072.43777460355
1673,299330.99196550495
1674,243738.57346471006
1675,195620.86046380622
1676,195663.78596754392
1677,212227.43255357718
1678,485276.09606062906
1679,398427.50007710455
1680,335876.229913711
1681,250590.61918149484
1682,304082.40755995817
1683,187125.67708645793
1684,176878.2026471105
1685,175696.45344987564
1686,172722.77218273454
1687,166633.11987388993
1688,189039.12636293392
1689,194100.9565726097
1690,192134.02653718763
1691,178239.17756662032
1692,252806.9821540591
1693,167571.30486046337
1694,180939.00628286827
1695,167156.5729551602
1696,275222.53395687265
1697,168390.61122150646
1698,358687.1021525297
1699,332340.248317727
1700,252570.1049769096
1701,261967.67523947262
1702,250086.46722317828
1703,245822.04061167783
1704,281377.31178003317
1705,221460.88923225665
1706,321007.4596203087
1707,211751.42695110664
1708,207074.34109464777
1709,261207.83549875798
1710,219978.68257071957
1711,267606.00950167683
1712,246136.7157012637
1713,274729.0804297101
1714,215698.61964607943
1715,203375.20744337086
1716,180664.49750911887
1717,168003.8277455902
1718,131225.30365539252
1719,196897.98919969538
1720,236487.55942338
1721,159496.54378417294
1722,118734.53153376798
1723,155403.7207258671
1724,208367.61198155332
1725,236816.7967684694
1726,189146.57447767846
1727,169024.60902818103
1728,178413.59687738237
1729,165423.76734790442
1730,153376.0176859585
1731,117539.62916228878
1732,130429.27593325643
1733,120292.06566546165
1734,124614.86883510003
1735,128564.10603090127
1736,114649.01055689181
1737,313913.24584557855
1738,233910.67949090624
1739,270576.8640176406
1740,216699.56438019767
1741,192084.0440027866
1742,169795.47010541352
1743,175201.03044550127
1744,301476.9762920001
1745,208885.33192096674
1746,185831.87516500195
1747,215973.14613440275
1748,224436.52441966475
1749,154108.38604929965
1750,129962.61872953865
1751,232945.27202460286
1752,119881.26949776307
1753,142810.06395556495
1754,195339.0623845929
1755,170119.2594406623
1756,127813.22488269332
1757,121677.60033666602
1758,148065.07113967882
1759,161073.3721364659
1760,162302.38922497976
1761,143127.99029078567
1762,169017.54099898416
1763,170635.3620663867
1764,117192.43807448662
1765,152222.11697091072
1766,180185.93421168125
1767,226251.69614271543
1768,142329.32029378344
1769,166366.3470791401
1770,147774.9286929772
1771,125400.12581539116
1772,137409.65164474832
1773,124694.42480199221
1774,144757.64416513886
1775,137561.90238947482
1776,124355.11272065972
1777,115287.47313669766
1778,135932.57900951954
1779,119484.72677552236
1780,168869.45480468776
1781,129700.70438200096
1782,92863.87103541582
1783,144057.379359995
1784,102740.18063189331
1785,119462.38258289124
1786,142813.86153698358
1787,151570.57164804186
1788,59589.453539547416
1789,95834.40769983726
1790,83502.76495950964
1791,184772.35351617282
1792,152810.2093873405
1793,134051.74126544918
1794,144330.53256103708
1795,135131.68782720104
1796,126330.86659046133
1797,116303.23345032257
1798,124489.40568846397
1799,108967.21487628609
1800,130491.96005973346
1801,132325.42340174262
1802,132710.32048722988
1803,153393.5198480123
1804,147506.92718499363
1805,137589.8845011985
1806,122431.31632654472
1807,130282.26211140188
1808,118673.38734346734
1809,117310.21037554435
1810,142646.71155954737
1811,94461.12629181083
1812,99322.0970215178
1813,120555.36958237582
1814,95225.44206825068
1815,59010.86186151054
1816,98114.66787881797
1817,107069.76153676279
1818,142562.55276416452
1819,124117.82418743179
1820,59050.67912008167
1821,110567.76071548845
1822,147647.89993129094
1823,48928.03132219953
1824,124967.77387150725
1825,135483.56085241307
1826,103955.29834629652
1827,105609.83522139986
1828,133794.34827058064
1829,116494.89484556107
1830,138111.0706199972
1831,141702.94857309858
1832,92667.53894054069
1833,143345.9079482722
1834,119254.54965697868
1835,126325.75527325187
1836,122139.5418511144
1837,90445.4871517796
1838,122004.79463483144
1839,95954.11029868129
1840,147426.32761889225
1841,138216.81975238936
1842,88318.9409501158
1843,137589.94893892994
1844,133875.02794093566
1845,140438.505373895
1846,156573.989540332
1847,167732.70005739652
1848,61762.49645594886
1849,113134.29642087227
1850,116933.81765240536
1851,145044.65724897286
1852,125745.05510366007
1853,126686.75937732508
1854,164803.59400327518
1855,150865.08979374272
1856,220187.867084317
1857,151932.6817014302
1858,137491.7708061329
1859,118265.91839988387
1860,152474.35813526378
1861,117677.84083711487
1862,301986.9067043818
1863,286196.7654172675
1864,286202.55850319145
1865,329484.5720694202
1866,319978.3672612461
1867,232867.83290344058
1868,295387.28912809904
1869,207740.3723479108
1870,225453.66308742674
1871,247220.33696730217
1872,176338.7174676599
1873,240472.93988453352
1874,142949.92871451672
1875,197513.9675040093
1876,194464.59532993275
1877,214198.43080818656
