Id,SalePrice
1461,122708.24515290832
1462,161772.1622987263
1463,184004.89117670408
1464,190771.20864423894
1465,193776.1896793835
1466,175099.06482211073
1467,176388.86384393746
1468,170978.1334620836
1469,174700.3752315012
1470,126637.03997196199
1471,196153.84571294705
1472,96666.33863382417
1473,92145.20840428617
1474,151419.11318268816
1475,112447.78218449028
1476,351719.8193021162
1477,258216.07998203798
1478,286054.72129042126
1479,285743.8687814607
1480,534300.409255903
1481,320562.83021087444
1482,200926.7003001141
1483,175921.64212105292
1484,170718.17630249992
1485,179202.8091043811
1486,190241.64194475487
1487,345937.51800496643
1488,236484.44104838223
1489,198104.85817584288
1490,229802.63906292824
1491,193019.37429472842
1492,91946.9089888815
1493,175061.54012032147
1494,299578.2319006158
1495,305026.2767751051
1496,236636.5777241274
1497,184041.30449602575
1498,168318.37326992722
1499,153099.7043165732
1500,153230.09438541424
1501,180112.3672598255
1502,160465.61120127502
1503,296980.4393654636
1504,229091.66031339372
1505,227915.58839020607
1506,178646.10672723365
1507,250842.05509016593
1508,199159.4861003176
1509,163723.46102908492
1510,149100.88712117486
1511,152274.27993090372
1512,174640.42374851386
1513,139799.80477087037
1514,150411.00689395305
1515,196015.1818841014
1516,148457.069216501
1517,157999.36598020204
1518,134432.19909621685
1519,221742.54969716058
1520,136929.5598519313
1521,137285.92073812746
1522,165806.2256890846
1523,120380.42896406457
1524,122117.8878303937
1525,124503.48582269809
1526,112201.53781523864
1527,107940.2387423977
1528,130692.83017024785
1529,146943.52847387825
1530,173235.31390995992
1531,103957.6554863392
1532,92052.52848101691
1533,142446.50883268844
1534,122874.03401895273
1535,148718.5709868494
1536,107728.45097480367
1537,62884.2996481116
1538,148688.29951805738
1539,187401.5626517884
1540,103985.75610051818
1541,136136.71585795673
1542,138776.47202720153
1543,198717.56148504844
1544,80206.59117859241
1545,97254.98037295122
1546,122538.02723245247
1547,136232.59649536855
1548,130712.58096286024
1549,117914.40354492405
1550,135212.47731325898
1551,112624.11410409279
1552,135503.40473805
1553,139660.8594581105
1554,121238.48652136365
1555,168616.6448072036
1556,76113.79511315096
1557,112293.43563700802
1558,95511.11444230116
1559,99737.13253224459
1560,125291.35277038964
1561,132300.3776041244
1562,130679.85856487349
1563,123928.64754054911
1564,159062.72833506123
1565,156532.55032907083
1566,234484.77313302679
1567,84341.83721832623
1568,235080.89462670198
1569,148115.85726899203
1570,137383.5896823361
1571,115345.6630169334
1572,144790.12824946758
1573,228965.58236789532
1574,118306.0546780029
1575,213904.0143709948
1576,230268.92248811072
1577,187078.35827806988
1578,141310.6885422326
1579,139135.43971832993
1580,188344.84828113066
1581,149927.31144649145
1582,125512.9176089797
1583,322784.8139642704
1584,240064.55150540717
1585,144771.63197146237
1586,76537.79652632223
1587,96440.08752508435
1588,147275.99991994037
1589,99335.62466402454
1590,136064.44245921233
1591,97989.8522607525
1592,127179.37767127481
1593,117875.12350111453
1594,122405.5523372767
1595,116311.43872276801
1596,232987.35922263924
1597,181983.32163226063
1598,198665.3468796308
1599,157817.1789051965
1600,171117.5575043132
1601,62575.275275161766
1602,113245.78913598035
1603,72991.00327723334
1604,267883.50141322584
1605,245027.1897927991
1606,164979.76981182213
1607,168703.15650135867
1608,211159.3186492653
1609,188853.84261269387
1610,160213.2174611495
1611,143313.58107572238
1612,178144.6826568334
1613,171261.00418556356
1614,117920.35669506097
1615,81524.28429899552
1616,76452.89612698536
1617,85842.54075508189
1618,121601.06332961074
1619,139930.27250774062
1620,164023.5586818304
1621,135708.32431173662
1622,142223.26413974806
1623,274652.2028213674
1624,215186.17784324373
1625,119623.13698168303
1626,170869.55742475536
1627,189363.4991307527
1628,269923.1227206897
1629,174788.78670686999
1630,392636.2229892857
1631,225203.2088130322
1632,247691.59584451123
1633,171590.23268730412
1634,183200.12386742904
1635,175830.53719900842
1636,163598.2153759359
1637,200021.46696839973
1638,190860.43972922096
1639,179717.75906337312
1640,242327.6904926226
1641,175068.95523763727
1642,231577.76818900392
1643,220336.87092248292
1644,230827.82868628803
1645,212606.60710922815
1646,153882.35387696835
1647,156581.74153802375
1648,134589.33622498935
1649,138368.5584754674
1650,113529.46035640257
1651,122063.61297252525
1652,97490.05828386039
1653,99870.9710675097
1654,150420.7801674317
1655,141320.55949013858
1656,146719.7532499936
1657,150516.7165951368
1658,147000.54773605563
1659,117667.16245851933
1660,155981.50967796883
1661,481414.7847579661
1662,396128.44370550103
1663,401413.1634970038
1664,571488.3888621234
1665,313914.78936955944
1666,328348.1534167593
1667,384669.522185
1668,341610.5512808073
1669,293875.0302822855
1670,341610.5512808073
1671,273014.8480640911
1672,443014.6029862284
1673,307265.0420327368
1674,250540.80304970013
1675,196671.93571680368
1676,194279.02639029603
1677,214035.30604311105
1678,493165.7607181885
1679,410040.13903448306
1680,319742.4208393915
1681,242273.10894464742
1682,315741.3097169147
1683,189333.62188126607
1684,171033.29697512108
1685,173137.8303601122
1686,173675.30288356027
1687,170195.00152998083
1688,189126.15532473338
1689,186040.3499107957
1690,190181.1206820229
1691,178738.67050157773
1692,250319.00472065192
1693,170913.19539807897
1694,178807.32098329344
1695,170195.00152998083
1696,278523.56009592296
1697,176738.91527931287
1698,344670.378533888
1699,327144.54519756814
1700,255308.59186313706
1701,269009.1411895493
1702,253165.25570778604
1703,249705.03693191888
1704,298917.57050059637
1705,226949.2238176405
1706,348139.7943188144
1707,219503.19774784995
1708,204215.34925230176
1709,260790.47723291832
1710,220000.889782165
1711,259217.7263037154
1712,236467.89424648156
1713,278006.90415115276
1714,221927.7089128825
1715,202097.96502351508
1716,178985.13936638148
1717,171228.45864520187
1718,124659.91495279735
1719,197961.38816209591
1720,242892.36931826794
1721,163690.32169830607
1722,120138.11419092416
1723,158673.53031475702
1724,219355.72798328282
1725,238415.1495765953
1726,185563.22221041014
1727,172395.06197519938
1728,172315.97162073202
1729,157188.2089109073
1730,152962.01279127956
1731,122270.2902668701
1732,132091.36208046105
1733,121274.10526705335
1734,119295.31540588647
1735,132998.9619320668
1736,121358.92846771618
1737,315406.6924184739
1738,236239.41411120672
1739,278565.11296825664
1740,221383.72099731193
1741,188232.39419217742
1742,172196.0528722837
1743,174472.72021794476
1744,292838.1097124696
1745,218181.19425049398
1746,184111.3021687126
1747,218657.9117228568
1748,234900.28258756374
1749,157621.61388661378
1750,134257.45998067534
1751,240305.12557360544
1752,120954.11592284244
1753,148182.274070791
1754,190155.70768834473
1755,167161.64204708254
1756,123866.76938270892
1757,119250.0146100649
1758,145896.1379781588
1759,162874.8854360922
1760,165496.2378678492
1761,148993.9493570726
1762,172733.88405104598
1763,172196.0528722837
1764,120591.19062227687
1765,156627.60770983167
1766,185619.14260423358
1767,234345.08483445088
1768,141104.02173658516
1769,159512.42412940058
1770,151284.77875424936
1771,131338.8058131084
1772,135244.9425330114
1773,133202.37440992316
1774,130475.7487460614
1775,138759.71425426373
1776,116257.09106411325
1777,117992.56719198782
1778,143962.3400442413
1779,111765.70470898687
1780,160432.94072895162
1781,130596.16159035166
1782,95462.70998465495
1783,140492.06997937363
1784,108241.68576572626
1785,118157.58577565664
1786,137434.07129514604
1787,165683.43515706275
1788,62688.80013982872
1789,98992.04378925834
1790,84186.0685982497
1791,186474.9854704478
1792,152298.33293047114
1793,129587.3369668175
1794,145685.15828195022
1795,135521.33542288525
1796,123865.07048054266
1797,112529.53037049716
1798,124985.81984682307
1799,110211.01308955344
1800,130080.54375586919
1801,132314.24295130803
1802,126061.98579182583
1803,150796.35351448608
1804,143389.39736644182
1805,138347.650866379
1806,129000.62760155341
1807,116744.07587951588
1808,122771.44302620139
1809,118338.30815072564
